symbol,name,currency,market,exchange,exchange timezone
^NQUSB60101000CAD,,,,,
^NQUSB60101000CADN,,,,,
^NQUSB60101000EUR,,,,,
^NQUSB60101000EURN,,,,,
^NQUSB60101000GBP,,,,,
^NQUSB60101000GBPT,,,,,
^NQUSB60101000JPY,,,,,
^NQUSB60101000JPYT,,,,,
^NQUSB60101000LMAUD,,,,,
^NQUSB60101000LMCAD,,,,,
^NQUSB60101000LMEUR,,,,,
^NQUSB60101000LMJPY,,,,,
^NQUSB60101000LMN,,,,,
^NQUSB60101010,,,,,
^NQUSB60101010AUD,,,,,
^NQUSB60101010AUDN,,,,,
^NQUSB60101010AUDT,,,,,
^NQUSB60101010CAD,,,,,
^NQUSB60101010CADN,,,,,
^NQUSB60101010EURT,,,,,
^NQUSB60101010GBP,,,,,
^NQUSB60101010LM,,,,,
^NQUSB60101010LMAUD,,,,,
^NQUSB60101010LMJPY,,,,,
^NQUSB60101010LMN,,,,,
^NQUSB60101010LMT,,,,,
^NQUSB60101020,,,,,
^NQUSB60101020CADT,,,,,
^NQUSB60101020EUR,,,,,
^NQUSB60101020EURN,,,,,
^NQUSB60101020GBPN,,,,,
^NQUSB60101020N,,,,,
^NQUSB60101030,,,,,
^NQUSB60101030AUD,,,,,
^NQUSB60101030AUDN,,,,,
^NQUSB60101030CAD,,,,,
^NQUSB60101030CADN,,,,,
^NQUSB60101030CADT,,,,,
^NQUSB60101030EUR,,,,,
^NQUSB60101030EURN,,,,,
^NQUSB60101030GBP,,,,,
^NQUSB60101030GBPT,,,,,
^NQUSB60101030JPY,,,,,
^NQUSB60101030JPYN,,,,,
^NQUSB60101030JPYT,,,,,
^NQUSB60101030LM,,,,,
^NQUSB60101030LMAUD,,,,,
^NQUSB60101030LMEUR,,,,,
^NQUSB60101030LMJPY,,,,,
^NQUSB60101030LMT,,,,,
^NQUSB60101030T,,,,,
^NQUSB60101035,,,,,
^NQUSB60101035AUD,,,,,
^NQUSB60101035AUDN,,,,,
^NQUSB60101035AUDT,,,,,
^NQUSB60101035CAD,,,,,
^NQUSB60101035CADN,,,,,
^NQUSB60101035GBP,,,,,
^NQUSB60101035GBPN,,,,,
^NQUSB60101035JPY,,,,,
^NQUSB60101035JPYN,,,,,
^NQUSB60101035LM,,,,,
^NQUSB60101035LMAUD,,,,,
^NQUSB60101035LMCAD,,,,,
^NQUSB60101035LMEUR,,,,,
^NQUSB60101035LMJPY,,,,,
^NQUSB60101035LMN,,,,,
^NQUSB60101035N,,,,,
^NQUSB60101040AUD,,,,,
^NQUSB60101040CADT,,,,,
^NQUSB60101040EUR,,,,,
^NQUSB60101040EURN,,,,,
^NQUSB60101040EURT,,,,,
^NQUSB60101040GBP,,,,,
^NQUSB60101040GBPN,,,,,
^NQUSB60101040JPYT,,,,,
^NQUSB601010LMCADT,,,,,
^NQUSB601010LMEUR,,,,,
^NQUSB601010LMEURN,,,,,
^NQUSB601010LMEURT,,,,,
^NQUSB601010LMGBPN,,,,,
^NQUSB601010LMJPY,,,,,
^NQUSB601010LMJPYN,,,,,
^NQUSB601010LMJPYT,,,,,
^NQUSB60102010,,,,,
^NQUSB60102010CAD,,,,,
^NQUSB60102010EUR,,,,,
^NQUSB60102010EURN,,,,,
^NQUSB60102010EURT,,,,,
^NQUSB60102010JPYN,,,,,
^NQUSB60102020CAD,,,,,
^NQUSB60102020CADT,,,,,
^NQUSB60102020EUR,,,,,
^NQUSB60102020EURN,,,,,
^NQUSB60102020EURT,,,,,
^NQUSB60102020GBPN,,,,,
^NQUSB60102020JPY,,,,,
^NQUSB60102020JPYN,,,,,
^NQUSB60102020LM,,,,,
^NQUSB60102020LMEUR,,,,,
^NQUSB60102020LMGBP,,,,,
^NQUSB60102020LMT,,,,,
^NQUSB601020LMAUDT,,,,,
^NQUSB601020LMCAD,,,,,
^NQUSB601020LMCADN,,,,,
^NQUSB601020LMGBPT,,,,,
^NQUSB601020LMJPYN,,,,,
^NQUSB601020LMJPYT,,,,,
^NQUSB65101010,,,,,
^NQUSB65101010AUD,,,,,
^NQUSB65101010AUDN,,,,,
^NQUSB65101010AUDT,,,,,
^NQUSB65101010CAD,,,,,
^NQUSB65101010CADN,,,,,
^NQUSB65101010EUR,,,,,
^NQUSB65101010EURT,,,,,
^NQUSB65101010GBP,,,,,
^NQUSB65101010GBPN,,,,,
^NQUSB65101010GBPT,,,,,
^NQUSB65101010N,,,,,
^NQUSB65101010T,,,,,
^NQUSB65101015AUDN,,,,,
^NQUSB65101015CAD,,,,,
^NQUSB65101015CADT,,,,,
^NQUSB65101015EURT,,,,,
^NQUSB65101015GBPT,,,,,
^NQUSB65101015JPY,,,,,
^NQUSB65101015LM,,,,,
^NQUSB65101015LMAUD,,,,,
^NQUSB65101015LMCAD,,,,,
^NQUSB65101015LMGBP,,,,,
^NQUSB65101015LMJPY,,,,,
^NQUSB65101015LMN,,,,,
^NQUSB65101015N,,,,,
^NQUSB65101015T,,,,,
^NQUSB651010LM,,,,,
^NQUSB651010LMAUD,,,,,
^NQUSB651010LMEURN,,,,,
^NQUSB651010LMEURT,,,,,
^NQUSB651010LMJPYT,,,,,
^NQUSB65102000AUDN,,,,,
^NQUSB65102000AUDT,,,,,
^NQUSB65102000CAD,,,,,
^NQUSB65102000CADN,,,,,
^NQUSB65102000CADT,,,,,
^NQUSB65102000EURN,,,,,
^NQUSB65102000GBP,,,,,
^NQUSB65102000GBPN,,,,,
^NQUSB65102000JPY,,,,,
^NQUSB65102000LM,,,,,
^NQUSB65102000LMAUD,,,,,
^NQUSB65102000LMEUR,,,,,
^NQUSB65102000LMGBP,,,,,
^NQUSB65102000LMJPY,,,,,
^NQUSB65102000LMT,,,,,
^NQUSB65102020AUD,,,,,
^NQUSB65102020CAD,,,,,
^NQUSB65102020CADN,,,,,
^NQUSB65102020CADT,,,,,
^NQUSB65102020EURN,,,,,
^NQUSB65102020EURT,,,,,
^NQUSB65102020GBP,,,,,
^NQUSB65102020JPY,,,,,
^NQUSB65102020JPYT,,,,,
^NQUSB65102020LM,,,,,
^NQUSB65102020LMAUD,,,,,
^NQUSB65102020LMCAD,,,,,
^NQUSB65102020LMN,,,,,
^NQUSB65102020T,,,,,
^NQUSB65102030,,,,,
^NQUSB65102030AUDT,,,,,
^NQUSB65102030CAD,,,,,
^NQUSB65102030CADT,,,,,
^NQUSB65102030EURN,,,,,
^NQUSB65102030JPYN,,,,,
^NQUSB65102030N,,,,,
^NQUSB651020LMCAD,,,,,
^NQUSB651020LMCADN,,,,,
^NQUSB651020LMEUR,,,,,
^NQUSB651020LMJPY,,,,,
^NQUSB651020LMJPYT,,,,,
^NQUSB651030LMGBP,,,,,
^NQUSB651030LMGBPN,,,,,
^NQUSL10101010,,,,,
^NQUSL10101010AUD,,,,,
^NQUSL10101010AUDN,,,,,
^NQUSL10101010CADN,,,,,
^NQUSL10101010CADT,,,,,
^NQUSL10101010EURN,,,,,
^NQUSL10101010GBP,,,,,
^NQUSL10101010GBPN,,,,,
^NQUSL10101010N,,,,,
^NQUSL10101015AUDN,,,,,
^NQUSL10101015AUDT,,,,,
^NQUSL10101015CAD,,,,,
^NQUSL10101015CADT,,,,,
^NQUSL10101015EURN,,,,,
^NQUSL10101015EURT,,,,,
^NQUSL10101015GBP,,,,,
^NQUSL10101015JPY,,,,,
^NQUSL10101015JPYN,,,,,
^NQUSL10101015JPYT,,,,,
^NQUSL10101015N,,,,,
^NQUSL10101015T,,,,,
^NQUSL10101020,,,,,
^NQUSL10101020CADN,,,,,
^NQUSL10101020CADT,,,,,
^NQUSL10101020EURN,,,,,
^NQUSL10101020GBPN,,,,,
^NQUSL10101020N,,,,,
^NQUSL10102010AUD,,,,,
^NQUSL10102010EURT,,,,,
^NQUSL10102010JPYN,,,,,
^NQUSL10102010N,,,,,
^NQUSL10102030,,,,,
^NQUSL10102030AUD,,,,,
^NQUSL10102030CADN,,,,,
^NQUSL10102030CADT,,,,,
^NQUSL10102030EUR,,,,,
^NQUSL10102030EURN,,,,,
^NQUSL15102010JPY,,,,,
^NQUSL15102010JPYT,,,,,
^NQUSL20101020CADN,,,,,
^NQUSL20101020CADT,,,,,
^NQUSL20101020EURN,,,,,
^NQUSL20101020GBP,,,,,
^NQUSL20102010AUD,,,,,
^NQUSL20102010AUDN,,,,,
^NQUSL20102010CAD,,,,,
^NQUSL20102010CADN,,,,,
^NQUSL20102010EUR,,,,,
^NQUSL20102010EURT,,,,,
^NQUSL20102010GBP,,,,,
^NQUSL20102010GBPT,,,,,
^NQUSL20102010JPY,,,,,
^NQUSL20102010JPYN,,,,,
^NQUSL20102010JPYT,,,,,
^NQUSL20102010N,,,,,
^NQUSL20102015AUD,,,,,
^NQUSL20102015AUDN,,,,,
^NQUSL20102015AUDT,,,,,
^NQUSL20102015CAD,,,,,
^NQUSL20102015CADT,,,,,
^NQUSL20102015EURN,,,,,
^NQUSL20102015GBP,,,,,
^NQUSL20102015GBPT,,,,,
^NQUSL20102015JPYN,,,,,
^NQUSL20103010AUDT,,,,,
^NQUSL20103010EUR,,,,,
^NQUSL20103010GBPN,,,,,
^NQUSL20103010GBPT,,,,,
^NQUSL20103010JPY,,,,,
^NQUSL20103010JPYN,,,,,
^NQUSL20103010JPYT,,,,,
^NQUSL20103010T,,,,,
^NQUSL20103015AUDN,,,,,
^NQUSL20103015CAD,,,,,
^NQUSL20103015EUR,,,,,
^NQUSL20103015EURT,,,,,
^NQUSL20103015GBP,,,,,
^NQUSL20103015GBPT,,,,,
^NQUSL20103015JPYN,,,,,
^NQUSL20103015JPYT,,,,,
^NQUSL20103015T,,,,,
^NQUSL30202000CAD,,,,,
^NQUSL30202000CADT,,,,,
^NQUSL30202000EURN,,,,,
^NQUSL30202000N,,,,,
^NQUSL30202000T,,,,,
^NQUSL30202010,,,,,
^NQUSL30202010AUD,,,,,
^NQUSL30202010AUDN,,,,,
^NQUSL30202010CAD,,,,,
^NQUSL30202010EURT,,,,,
^NQUSL30202010JPY,,,,,
^NQUSL30202010JPYT,,,,,
^NQUSL30202015AUD,,,,,
^NQUSL30202015AUDT,,,,,
^NQUSL30202015CADN,,,,,
^NQUSL30202015CADT,,,,,
^NQUSL30202015EUR,,,,,
^NQUSL30202015EURN,,,,,
^NQUSL30202015EURT,,,,,
^NQUSL30202015GBP,,,,,
^NQUSL30202015GBPN,,,,,
^NQUSL30202015JPY,,,,,
^NQUSL30202015JPYN,,,,,
^NQUSL30202015N,,,,,
^NQUSL30202015T,,,,,
^NQUSL30302025AUDN,,,,,
^NQUSL30302025CAD,,,,,
^NQUSL30302025EUR,,,,,
^NQUSL30302025GBP,,,,,
^NQUSL35102030AUD,,,,,
^NQUSL35102030CADT,,,,,
^NQUSL35102030EURN,,,,,
^NQUSL35102030EURT,,,,,
^NQUSL35102030JPY,,,,,
^NQUSL35102030JPYT,,,,,
^NQUSL35102030T,,,,,
^NQUSL35102040AUD,,,,,
^NQUSL35102040AUDN,,,,,
^NQUSL35102040AUDT,,,,,
^NQUSL35102040CAD,,,,,
^NQUSL35102040GBPN,,,,,
^NQUSL35102040GBPT,,,,,
^NQUSL35102040JPYT,,,,,
^NQUSL35102040N,,,,,
^NQUSL35102040T,,,,,
^NQUSL35102045AUDN,,,,,
^NQUSL35102045CAD,,,,,
^NQUSL35102045CADT,,,,,
^NQUSL35102045EURN,,,,,
^NQUSL35102045EURT,,,,,
^NQUSL35102045GBP,,,,,
^NQUSL35102045GBPT,,,,,
^NQUSL35102045JPY,,,,,
^NQUSL35102045JPYT,,,,,
^NQUSL35102045N,,,,,
^NQUSL35102045T,,,,,
^NQUSL35102070AUDN,,,,,
^NQUSL35102070CADT,,,,,
^NQUSL35102070GBPN,,,,,
^NQUSL35102070GBPT,,,,,
^NQUSL40204020AUDT,,,,,
^NQUSL40204020EUR,,,,,
^NQUSL40204020JPYT,,,,,
^NQUSL40204020T,,,,,
^NQUSL40301035GBPT,,,,,
^NQUSL40401010,,,,,
^NQUSL40401010CAD,,,,,
^NQUSL40401010CADT,,,,,
^NQUSL40401010EURN,,,,,
^NQUSL40401010GBP,,,,,
^NQUSL40401010JPY,,,,,
^NQUSL40401010N,,,,,
^NQUSL40401020,,,,,
^NQUSL40401020AUDT,,,,,
^NQUSL40401020JPYN,,,,,
^NQUSL40401020N,,,,,
^NQUSL40401030AUD,,,,,
^NQUSL40401030CADN,,,,,
^NQUSL40401030GBPN,,,,,
^NQUSL40401030GBPT,,,,,
^NQUSL40401030JPY,,,,,
^NQUSL40401030JPYN,,,,,
^NQUSL40401030JPYT,,,,,
^NQUSL40501010,,,,,
^NQUSL40501010CADN,,,,,
^NQUSL40501010EUR,,,,,
^NQUSL40501010N,,,,,
^NQUSL40501010T,,,,,
^NQUSL40501040GBP,,,,,
^NQUSL40501040JPY,,,,,
^NQUSL45101020CAD,,,,,
^NQUSL45101020EURT,,,,,
^NQUSL45101020JPYN,,,,,
^NQUSL45101020T,,,,,
^NQUSL45102020AUDN,,,,,
^NQUSL45102020EUR,,,,,
^NQUSL45201015GBPT,,,,,
^NQUSL50101035EUR,,,,,
^NQUSL50101035GBPN,,,,,
^NQUSL50101035GBPT,,,,,
^NQUSL50101035JPYT,,,,,
^NQUSL50201010AUD,,,,,
^NQUSL50201010CADN,,,,,
^NQUSL50201010CADT,,,,,
^NQUSL50201010EURN,,,,,
^NQUSL50201010GBPN,,,,,
^NQUSL50201010JPY,,,,,
^NQUSL50201010N,,,,,
^NQUSL50201020CADT,,,,,
^NQUSL50201020EURN,,,,,
^NQUSL50201020EURT,,,,,
^NQUSL50201020JPYT,,,,,
^NQUSL50201020N,,,,,
^NQUSL50201020T,,,,,
^NQUSL50202025AUDT,,,,,
^NQUSL50202025CADN,,,,,
^NQUSL50202025EUR,,,,,
^NQUSL50202025JPYN,,,,,
^NQUSL50203000CADT,,,,,
^NQUSL50203000EURN,,,,,
^NQUSL50203000EURT,,,,,
^NQUSL50203000GBPT,,,,,
^NQUSL50203000JPYN,,,,,
^NQUSL50203000N,,,,,
^NQUSL50204000AUDN,,,,,
^NQUSL50204000CAD,,,,,
^NQUSL50204000EUR,,,,,
^NQUSL50204000JPYN,,,,,
^NQUSL50205015AUDT,,,,,
^NQUSL50205015GBPN,,,,,
^NQUSL50205015GBPT,,,,,
^NQUSL50205015JPYT,,,,,
^NQUSL50205015N,,,,,
^NQUSL50205020,,,,,
^NQUSL50205020CADT,,,,,
^NQUSL50205020EURN,,,,,
^NQUSL50205020GBPN,,,,,
^NQUSL50205020JPY,,,,,
^NQUSL50205020T,,,,,
^NQUSL50206015,,,,,
^NQUSL50206015AUD,,,,,
^NQUSL50206015CADN,,,,,
^NQUSL50206015N,,,,,
^NQUSL55201000AUD,,,,,
^NQUSL55201000EURN,,,,,
^NQUSL55201020AUDN,,,,,
^NQUSL55201020EUR,,,,,
^NQUSL55201020EURT,,,,,
^NQUSL55201020GBP,,,,,
^NQUSL55201020N,,,,,
^NQUSL55201020T,,,,,
^NQUSL60101000GBPT,,,,,
^NQUSL60101000JPY,,,,,
^NQUSL60101000T,,,,,
^NQUSL60101010,,,,,
^NQUSL60101010AUD,,,,,
^NQUSL60101010AUDT,,,,,
^NQUSL60101010N,,,,,
^NQUSL60101030,,,,,
^NQUSL60101030AUDT,,,,,
^NQUSL60101030CAD,,,,,
^NQUSL60101030CADN,,,,,
^NQUSL60101030EUR,,,,,
^NQUSL60101030T,,,,,
^NQUSL65101015CADN,,,,,
^NQUSL65101015JPYT,,,,,
^NQUSL65101015N,,,,,
^NQUSL65101015T,,,,,
^NQUSL65102000CAD,,,,,
^NQUSL65102000GBPN,,,,,
^NQUSL65102000JPY,,,,,
^NQUSM10101010,,,,,
^NQUSM10101010AUD,,,,,
^NQUSM10101010AUDN,,,,,
^NQUSM10101010AUDT,,,,,
^NQUSM10101010CAD,,,,,
^NQUSM10101010CADT,,,,,
^NQUSM10101010EUR,,,,,
^NQUSM10101010EURN,,,,,
^NQUSM10101010GBP,,,,,
^NQUSM10101010GBPN,,,,,
^NQUSM10101010GBPT,,,,,
^NQUSM10101010JPY,,,,,
^NQUSM10101010JPYN,,,,,
^NQUSM10101010N,,,,,
^NQUSM10101010T,,,,,
^NQUSM10101015AUDN,,,,,
^NQUSM10101015EUR,,,,,
^NQUSM10101015GBPT,,,,,
^NQUSM10101015JPYN,,,,,
^NQUSM10101015JPYT,,,,,
^NQUSM10101015N,,,,,
^NQUSM10101020AUDT,,,,,
^NQUSM10101020GBPN,,,,,
^NQUSM10101020GBPT,,,,,
^NQUSM10101020JPYN,,,,,
^NQUSM10102010AUDN,,,,,
^NQUSM10102010CADN,,,,,
^NQUSM10102010EURN,,,,,
^NQUSM10102010EURT,,,,,
^NQUSM10102010GBP,,,,,
^NQUSM10102010GBPT,,,,,
^NQUSM10102010JPYN,,,,,
^NQUSM10102010JPYT,,,,,
^NQUSM10102010T,,,,,
^NQUSM10102015,,,,,
^NQUSM10102015AUDN,,,,,
^NQUSM10102015AUDT,,,,,
^NQUSM10102015CAD,,,,,
^NQUSM10102015CADT,,,,,
^NQUSM10102015EUR,,,,,
^NQUSM10102015EURN,,,,,
^NQUSM10102015GBP,,,,,
^NQUSM10102015GBPT,,,,,
^NQUSM10102015JPYN,,,,,
^NQUSM10102015N,,,,,
^NQUSM10102015T,,,,,
^NQUSM10102020AUD,,,,,
^NQUSM10102020AUDN,,,,,
^NQUSM10102020AUDT,,,,,
^NQUSM10102020EUR,,,,,
^NQUSM10102020GBP,,,,,
^NQUSM10102020GBPN,,,,,
^NQUSM10102020JPYT,,,,,
^NQUSM10102030CAD,,,,,
^NQUSM10102030GBP,,,,,
^NQUSM10102030GBPN,,,,,
^NQUSM10102030JPY,,,,,
^NQUSM10102030JPYN,,,,,
^NQUSM15102010,,,,,
^NQUSM15102010EUR,,,,,
^NQUSM20101020AUD,,,,,
^NQUSM20101020AUDT,,,,,
^NQUSM20101020CAD,,,,,
^NQUSM20101020CADN,,,,,
^NQUSM20101020EURN,,,,,
^NQUSM20101020JPY,,,,,
^NQUSM20101020JPYN,,,,,
^NQUSM20101020N,,,,,
^NQUSM20101020T,,,,,
^NQUSM20101025,,,,,
^NQUSM20101025AUD,,,,,
^NQUSM20101025CAD,,,,,
^NQUSM20101025CADN,,,,,
^NQUSM20101025CADT,,,,,
^NQUSM20101025EUR,,,,,
^NQUSM20101025GBPT,,,,,
^NQUSM20101025JPY,,,,,
^NQUSM20101025JPYT,,,,,
^NQUSM20101025T,,,,,
^NQUSM20102010AUDT,,,,,
^NQUSM20102010CADN,,,,,
^NQUSM20102010EURN,,,,,
^NQUSM20102010GBPN,,,,,
^NQUSM20102010JPY,,,,,
^NQUSM20102010JPYT,,,,,
^NQUSM20102015,,,,,
^NQUSM20102015CAD,,,,,
^NQUSM20102015CADT,,,,,
^NQUSM20102015EUR,,,,,
^NQUSM20102015EURN,,,,,
^NQUSM20102015EURT,,,,,
^NQUSM20102015JPY,,,,,
^NQUSM20102015N,,,,,
^NQUSM20102015T,,,,,
^NQUSM20103010,,,,,
^NQUSM20103010AUDT,,,,,
^NQUSM20103010CAD,,,,,
^NQUSM20103010CADN,,,,,
^NQUSM20103010GBP,,,,,
^NQUSM20103010GBPT,,,,,
^NQUSM20103010JPY,,,,,
^NQUSM20103010T,,,,,
^NQUSM20103015,,,,,
^NQUSM20103015AUD,,,,,
^NQUSM20103015AUDN,,,,,
^NQUSM20103015CAD,,,,,
^NQUSM20103015CADN,,,,,
^NQUSM20103015CADT,,,,,
^NQUSM20103015EURN,,,,,
^NQUSM20103015GBP,,,,,
^NQUSM20103015JPYT,,,,,
^NQUSM20103015T,,,,,
^NQUSM30201020AUDT,,,,,
^NQUSM30201020CAD,,,,,
^NQUSM30201020CADN,,,,,
^NQUSM30201020JPY,,,,,
^NQUSM30202000AUDN,,,,,
^NQUSM30202000CAD,,,,,
^NQUSM30202000EURN,,,,,
^NQUSM30202000GBP,,,,,
^NQUSM30202000GBPN,,,,,
^NQUSM30202000JPY,,,,,
^NQUSM30202010,,,,,
^NQUSM30202010CAD,,,,,
^NQUSM30202010CADN,,,,,
^NQUSM30202010CADT,,,,,
^NQUSM30202010EUR,,,,,
^NQUSM30202010EURN,,,,,
^NQUSM30202010GBP,,,,,
^NQUSM30202010GBPN,,,,,
^NQUSM30202010JPYN,,,,,
^NQUSM30202010T,,,,,
^NQUSM30202015,,,,,
^NQUSM30202015AUD,,,,,
^NQUSM30202015AUDN,,,,,
^NQUSM30202015AUDT,,,,,
^NQUSM30202015CAD,,,,,
^NQUSM30202015CADN,,,,,
^NQUSM30202015EUR,,,,,
^NQUSM30202015EURT,,,,,
^NQUSM30202015GBPT,,,,,
^NQUSM30202015JPYT,,,,,
^NQUSM30202015T,,,,,
^NQUSM30203020AUD,,,,,
^NQUSM30203020CADN,,,,,
^NQUSM30203020CADT,,,,,
^NQUSM30203020EURN,,,,,
^NQUSM30302020,,,,,
^NQUSM30302020AUDT,,,,,
^NQUSM30302020CADN,,,,,
^NQUSM30302020EUR,,,,,
^NQUSM30302020EURT,,,,,
^NQUSM30302020GBPN,,,,,
^NQUSM30302020T,,,,,
^NQUSM30302025,,,,,
^NQUSM30302025AUD,,,,,
^NQUSM30302025CAD,,,,,
^NQUSM30302025CADN,,,,,
^NQUSM30302025EUR,,,,,
^NQUSM30302025EURN,,,,,
^NQUSM30302025EURT,,,,,
^NQUSM30302025GBP,,,,,
^NQUSM30302025JPYT,,,,,
^NQUSM30302025N,,,,,
^NQUSM30302025T,,,,,
^NQUSM35102015AUDN,,,,,
^NQUSM35102015CADN,,,,,
^NQUSM35102015EUR,,,,,
^NQUSM35102015GBP,,,,,
^NQUSM35102015JPYN,,,,,
^NQUSM35102015JPYT,,,,,
^NQUSM35102020,,,,,
^NQUSM35102020EURT,,,,,
^NQUSM35102020GBPN,,,,,
^NQUSM35102020GBPT,,,,,
^NQUSM35102020JPYN,,,,,
^NQUSM35102030,,,,,
^NQUSM35102030AUDN,,,,,
^NQUSM35102030CAD,,,,,
^NQUSM35102030EURN,,,,,
^NQUSM35102030EURT,,,,,
^NQUSM35102030JPYN,,,,,
^NQUSM35102030JPYT,,,,,
^NQUSM35102040,,,,,
^NQUSM35102040AUD,,,,,
^NQUSM35102040AUDN,,,,,
^NQUSM35102040AUDT,,,,,
^NQUSM35102040CADN,,,,,
^NQUSM35102040EUR,,,,,
^NQUSM35102040EURT,,,,,
^NQUSM35102040GBPN,,,,,
^NQUSM35102040GBPT,,,,,
^NQUSM35102040JPY,,,,,
^NQUSM35102040T,,,,,
^NQUSM35102045,,,,,
^NQUSM35102045AUD,,,,,
^NQUSM35102045AUDN,,,,,
^NQUSM35102045CADN,,,,,
^NQUSM35102045CADT,,,,,
^NQUSM35102045EURN,,,,,
^NQUSM35102045GBP,,,,,
^NQUSM35102045GBPT,,,,,
^NQUSM35102045JPY,,,,,
^NQUSM35102045JPYT,,,,,
^NQUSM35102045N,,,,,
^NQUSM35102045T,,,,,
^NQUSM35102070,,,,,
^NQUSM35102070AUDT,,,,,
^NQUSM35102070CAD,,,,,
^NQUSM35102070EUR,,,,,
^NQUSM35102070JPY,,,,,
^NQUSM35102070T,,,,,
^NQUSM40201070,,,,,
^NQUSM40201070AUD,,,,,
^NQUSM40201070CADT,,,,,
^NQUSM40201070GBP,,,,,
^NQUSM40201070GBPN,,,,,
^NQUSM40201070JPYT,,,,,
^NQUSM40202010,,,,,
^NQUSM40202010AUDT,,,,,
^NQUSM40202010CADN,,,,,
^NQUSM40202010CADT,,,,,
^NQUSM40202010EUR,,,,,
^NQUSM40202010EURN,,,,,
^NQUSM40202010GBPN,,,,,
^NQUSM40202010JPY,,,,,
^NQUSM40202010JPYT,,,,,
^NQUSM40202015,,,,,
^NQUSM40202015AUDN,,,,,
^NQUSM40202015CADT,,,,,
^NQUSM40202015EURT,,,,,
^NQUSM40202015GBP,,,,,
^NQUSM40202015GBPN,,,,,
^NQUSM40202015GBPT,,,,,
^NQUSM40202015JPY,,,,,
^NQUSM40202015JPYT,,,,,
^NQUSM40202015T,,,,,
^NQUSM40202025AUDT,,,,,
^NQUSM40202025CAD,,,,,
^NQUSM40202025CADN,,,,,
^NQUSM40202025GBP,,,,,
^NQUSM40202025GBPN,,,,,
^NQUSM40202025JPY,,,,,
^NQUSM40202025JPYN,,,,,
^NQUSM40203050,,,,,
^NQUSM40203050AUDN,,,,,
^NQUSM40203050AUDT,,,,,
^NQUSM40203050GBPN,,,,,
^NQUSM40203050GBPT,,,,,
^NQUSM40203050JPY,,,,,
^NQUSM40203050JPYT,,,,,
^NQUSM40204020AUD,,,,,
^NQUSM40204020CAD,,,,,
^NQUSM40204020CADT,,,,,
^NQUSM40204020EUR,,,,,
^NQUSM40204020GBPT,,,,,
^NQUSM40301030AUDN,,,,,
^NQUSM40301030AUDT,,,,,
^NQUSM40301035AUDT,,,,,
^NQUSM40301035CAD,,,,,
^NQUSM40301035CADN,,,,,
^NQUSM40301035CADT,,,,,
^NQUSM40301035EURT,,,,,
^NQUSM40301035GBP,,,,,
^NQUSM40301035GBPN,,,,,
^NQUSM40301035JPYN,,,,,
^NQUSM40301035JPYT,,,,,
^NQUSM40301035N,,,,,
^NQUSM40401010CAD,,,,,
^NQUSM40401010CADT,,,,,
^NQUSM40401010EURN,,,,,
^NQUSM40401010EURT,,,,,
^NQUSM40401010JPYN,,,,,
^NQUSM40401010JPYT,,,,,
^NQUSM40401010T,,,,,
^NQUSM40401020CAD,,,,,
^NQUSM40401020EURT,,,,,
^NQUSM40401020JPY,,,,,
^NQUSM40401020JPYT,,,,,
^NQUSM40401030AUD,,,,,
^NQUSM40401030CADN,,,,,
^NQUSM40401030GBP,,,,,
^NQUSM40401030GBPT,,,,,
^NQUSM40401030T,,,,,
^NQUSM40501025AUD,,,,,
^NQUSM40501025AUDN,,,,,
^NQUSM40501025AUDT,,,,,
^NQUSM40501025CAD,,,,,
^NQUSM40501025CADN,,,,,
^NQUSM40501025EURT,,,,,
^NQUSM40501025T,,,,,
^NQUSM40501030CADT,,,,,
^NQUSM40501030EUR,,,,,
^NQUSM40501030EURN,,,,,
^NQUSM40501030JPYT,,,,,
^NQUSM40501030N,,,,,
^NQUSM40501040,,,,,
^NQUSM40501040AUDT,,,,,
^NQUSM40501040CADN,,,,,
^NQUSM40501040EURN,,,,,
^NQUSM40501040JPY,,,,,
^NQUSM40501040T,,,,,
^NQUSM45102020CAD,,,,,
^NQUSM45102020GBP,,,,,
^NQUSM45102020GBPN,,,,,
^NQUSM45102020GBPT,,,,,
^NQUSM45102020JPY,,,,,
^NQUSM45102020T,,,,,
^NQUSM45201010JPY,,,,,
^NQUSM50101015CADT,,,,,
^NQUSM50101015EURN,,,,,
^NQUSM50101015GBPT,,,,,
^NQUSM50101015JPYN,,,,,
^NQUSM50101035,,,,,
^NQUSM50101035JPY,,,,,
^NQUSM50201010AUDT,,,,,
^NQUSM50201010GBPT,,,,,
^NQUSM50201010JPY,,,,,
^NQUSM50201010JPYN,,,,,
^NQUSM50201010T,,,,,
^NQUSM50201020CADN,,,,,
^NQUSM50201020EUR,,,,,
^NQUSM50201020EURT,,,,,
^NQUSM50201020JPYN,,,,,
^NQUSM50202020,,,,,
^NQUSM50202020CAD,,,,,
^NQUSM50202020CADN,,,,,
^NQUSM50202020CADT,,,,,
^NQUSM50202020EURN,,,,,
^NQUSM50202020EURT,,,,,
^NQUSM50202020GBPN,,,,,
^NQUSM50202020GBPT,,,,,
^NQUSM50202020JPYN,,,,,
^NQUSM50202020T,,,,,
^NQUSM50202025,,,,,
^NQUSM50202025AUDN,,,,,
^NQUSM50202025CAD,,,,,
^NQUSM50202025CADN,,,,,
^NQUSM50202025EUR,,,,,
^NQUSM50202025GBPT,,,,,
